19,-3016,2754,209,,,,,,,
38,-3053,2670,81,,,,,,,
57,-3039,2645,8,,,,,,,
77,-2971,2725,134,,,,,,,
96,-2916,2503,282,,,,,,,
115,-3122,3053,-161,,,,,,,
135,-2985,2781,84,,,,,,,
154,-3656,7680,600,,,,,,,
173,-2515,9841,-339,,,,,,,
193,-2466,-4338,-2500,,,,,,,
231,-4329,9323,2719,,,,,,,
269,-693,-1954,-6047,,,,,,,
307,-3090,611,-1156,,,,,,,
346,-3106,2078,-1814,,,,,,,
384,-3022,1728,-2331,,,,,,,
422,-2931,1712,-2886,,,,,,,
461,-3084,1417,-2473,,,,,,,
499,-2867,-2197,-2075,,,,,,,
537,-2742,8135,589,,,,,,,
576,-4311,-3607,-168,,,,,,,
612,-1568,-108,-8765,,,,,,,
648,-4498,3837,5430,,,,,,,
685,-3074,-1949,-1843,,,,,,,
721,-3258,1306,-2313,,,,,,,
757,-3140,987,-2366,,,,,,,
794,-3122,1138,-2438,,,,,,,
830,-3087,1012,-2565,,,,,,,
866,-3102,899,-2531,,,,,,,
903,-3058,847,-2493,,,,,,,
939,-3118,899,-2664,,,,,,,
976,-3018,840,-2539,,,,,,,
1018,-3048,715,-2724,,,,,,,
1060,-3131,829,-2616,,,,,,,
1102,-3061,881,-2592,,,,,,,
1144,-2888,957,-2700,,,,,,,
1187,-2868,1871,-2267,,,,,,,
1229,-3043,922,-2517,,,,,,,
1271,-3022,777,-2514,,,,,,,
1313,-3022,1342,-2540,,,,,,,
1355,-3046,1277,-2345,,,,,,,
1398,-3202,1149,-2491,,,,,,,
1433,-3016,1698,-2259,,,,,,,
1469,-3303,2194,-2182,,,,,,,
1505,-2854,1876,-2098,,,,,,,
1540,-2734,2268,-1676,,,,,,,
1576,-3077,2352,-2002,,,,,,,
1612,-3001,2507,-1828,,,,,,,
1648,-2562,2259,-2013,,,,,,,
1683,-3271,2278,-2118,,,,,,,
1719,-3084,1836,-1253,,,,,,,
1755,-2779,2142,-1405,,,,,,,
1791,-3014,1706,-1354,,,,,,,
1829,-3479,1524,-1579,,,,,,,
1868,-3478,1429,-1283,,,,,,,
1907,-3621,1304,-1276,,,,,,,
1946,-3636,1468,-1951,,,,,,,
1985,-3462,2620,-1725,,,,,,,
2024,-2616,4184,-1050,,,,,,,
2063,-2361,5040,277,,,,,,,
2102,-1807,3751,1935,,,,,,,
2141,-1109,2594,3049,,,,,,,
2180,-1344,2300,2900,,,,,,,
2220,-972,1128,3495,,,,,,,
2260,-1315,1195,3239,,,,,,,
2300,-1147,976,3662,,,,,,,
2341,-1236,456,3893,,,,,,,
2381,-1037,1113,3711,,,,,,,
2421,-878,1226,4017,,,,,,,
2462,-1140,1076,3827,,,,,,,
2502,-1111,1436,3646,,,,,,,
2542,-1067,1426,3654,,,,,,,
2583,-1160,1314,3690,,,,,,,
2618,-1122,1471,3544,,,,,,,
2654,-1179,1596,3671,,,,,,,
2690,-1211,1361,3700,,,,,,,
2725,-1167,1533,3671,,,,,,,
2761,-1155,1549,3680,,,,,,,
2797,-1219,1673,3633,,,,,,,
2833,-1198,1768,3507,,,,,,,
2868,-1145,1787,3558,,,,,,,
2904,-1174,1868,3526,,,,,,,
2940,-1241,1977,3474,,,,,,,
2976,-1215,1848,3520,,,,,,,
3016,-1215,1874,3500,,,,,,,
3056,-1183,1896,3453,,,,,,,
3096,-1254,1880,3433,,,,,,,
